film_name,film_year,film_rate,link,poster
Man of Steel,2013,3.04,https://letterboxd.com/film/man-of-steel/,https://a.ltrbxd.com/resized/sm/upload/wx/hm/hf/14/uKnhbfNt1ZR2TdoZpdn7vSNZlhX-0-70-0-105-crop.jpg?v=3bdae194cc
Eddington,2025,3.36,https://letterboxd.com/film/eddington/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Dog Day Afternoon,1975,4.31,https://letterboxd.com/film/dog-day-afternoon/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
I'm Thinking of Ending Things,2020,3.46,https://letterboxd.com/film/im-thinking-of-ending-things/,https://a.ltrbxd.com/resized/film-poster/4/3/0/8/0/6/430806-i-m-thinking-of-ending-things-0-70-0-105-crop.jpg?v=16bd3ec573
Hit Man,2023,3.30,https://letterboxd.com/film/hit-man-2023/,https://a.ltrbxd.com/resized/film-poster/8/7/7/0/4/6/877046-hit-man-0-70-0-105-crop.jpg?v=7a8e101a9d
Barry Lyndon,1975,4.40,https://letterboxd.com/film/barry-lyndon/,https://a.ltrbxd.com/resized/sm/upload/0f/r6/bn/w7/x2JQCgLjieWOwvImeGtLmuNgsrq-0-70-0-105-crop.jpg?v=9c250ee969
Juror #2,2024,3.38,https://letterboxd.com/film/juror-2/,https://a.ltrbxd.com/resized/film-poster/9/9/7/7/2/2/997722-juror-2-0-70-0-105-crop.jpg?v=14601fa694
The Girl with the Dragon Tattoo,2011,3.90,https://letterboxd.com/film/the-girl-with-the-dragon-tattoo-2011/,https://a.ltrbxd.com/resized/sm/upload/0a/ec/72/pb/zHGxi75Ugw69jtCmOK8TvwU588z-0-70-0-105-crop.jpg?v=58931ddc0d
The Twilight Saga: Breaking Dawn – Part 1,2011,2.71,https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-1/,https://a.ltrbxd.com/resized/film-poster/1/5/0/7/7/15077-the-twilight-saga-breaking-dawn-part-1-0-70-0-105-crop.jpg?v=00df403dcd
It Ends with Us,2024,2.35,https://letterboxd.com/film/it-ends-with-us/,https://a.ltrbxd.com/resized/film-poster/9/7/2/2/6/7/972267-it-ends-with-us-0-70-0-105-crop.jpg?v=000b1dcb16
Grown Ups,2010,3.27,https://letterboxd.com/film/grown-ups/,https://a.ltrbxd.com/resized/film-poster/2/6/1/9/6/26196-grown-ups-0-70-0-105-crop.jpg?v=214c173d2a
Scooby-Doo,2002,3.42,https://letterboxd.com/film/scooby-doo/,https://a.ltrbxd.com/resized/sm/upload/35/mj/25/xd/yn1dLaEcvUHIgxmAu6NY5ho6CnJ-0-70-0-105-crop.jpg?v=6f5430d5c9
Batman v Superman: Dawn of Justice,2016,2.46,https://letterboxd.com/film/batman-v-superman-dawn-of-justice/,https://a.ltrbxd.com/resized/sm/upload/ge/rr/co/14/w7PsEa7Ilk53vFI7PplTJYckIJj-0-70-0-105-crop.jpg?v=61f95015b5
Divergent,2014,3.02,https://letterboxd.com/film/divergent/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Nomadland,2020,3.82,https://letterboxd.com/film/nomadland/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Mission: Impossible – Fallout,2018,4.00,https://letterboxd.com/film/mission-impossible-fallout/,https://a.ltrbxd.com/resized/film-poster/2/8/3/2/7/3/283273-mission-impossible-fallout-0-70-0-105-crop.jpg?v=04024ef596
Nocturnal Animals,2016,3.71,https://letterboxd.com/film/nocturnal-animals/,https://a.ltrbxd.com/resized/sm/upload/nu/i0/7z/nd/oHL437Dz1TGQMlKfpE6rSQJgMxb-0-70-0-105-crop.jpg?v=16ef03c9c1
Enemy,2013,3.57,https://letterboxd.com/film/enemy/,https://a.ltrbxd.com/resized/sm/upload/sj/00/0d/n1/aQkyFHzNzZoMhxZ7c0IaK8BljED-0-70-0-105-crop.jpg?v=338dcff82c
Die My Love,2025,3.19,https://letterboxd.com/film/die-my-love/,https://a.ltrbxd.com/resized/film-poster/9/3/1/4/8/0/931480-die-my-love-0-70-0-105-crop.jpg?v=0aac5c73bb
After Hours,1985,4.13,https://letterboxd.com/film/after-hours/,https://a.ltrbxd.com/resized/sm/upload/2z/7c/vx/lo/qpr5tRmvyx4rbv1gKMKbW1v5JUC-0-70-0-105-crop.jpg?v=3f65cdcb25
What We Do in the Shadows,2014,4.12,https://letterboxd.com/film/what-we-do-in-the-shadows/,https://a.ltrbxd.com/resized/film-poster/1/7/2/5/3/7/172537-what-we-do-in-the-shadows-0-70-0-105-crop.jpg?v=ae4757f3a6
Dawn of the Planet of the Apes,2014,3.84,https://letterboxd.com/film/dawn-of-the-planet-of-the-apes/,https://a.ltrbxd.com/resized/film-poster/9/4/3/9/4/94394-dawn-of-the-planet-of-the-apes-0-70-0-105-crop.jpg?v=29a00ba752
The Naked Gun,2025,3.29,https://letterboxd.com/film/the-naked-gun/,https://a.ltrbxd.com/resized/film-poster/9/3/3/3/8/1/933381-the-naked-gun-0-70-0-105-crop.jpg?v=6acd6cd210
Close,2022,4.12,https://letterboxd.com/film/close-2022/,https://a.ltrbxd.com/resized/film-poster/8/1/2/0/1/5/812015-close-0-70-0-105-crop.jpg?v=06927afaf8
Paddington 2,2017,4.13,https://letterboxd.com/film/paddington-2/,https://a.ltrbxd.com/resized/sm/upload/ij/ub/so/m3/zuXMvSQq9F7H29qzuUm0qyUqw6m-0-70-0-105-crop.jpg?v=a53cafc017
Bram Stoker's Dracula,1992,3.73,https://letterboxd.com/film/bram-stokers-dracula/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Into the Wild,2007,3.83,https://letterboxd.com/film/into-the-wild/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Venom: Let There Be Carnage,2021,2.52,https://letterboxd.com/film/venom-let-there-be-carnage/,https://a.ltrbxd.com/resized/film-poster/5/0/8/6/3/8/508638-venom-let-there-be-carnage-0-70-0-105-crop.jpg?v=553c604246
Napoleon Dynamite,2004,3.72,https://letterboxd.com/film/napoleon-dynamite/,https://a.ltrbxd.com/resized/film-poster/4/7/8/6/7/47867-napoleon-dynamite-0-70-0-105-crop.jpg?v=dc5d6552f9
WandaVision,2021,3.78,https://letterboxd.com/film/wandavision/,https://a.ltrbxd.com/resized/film-poster/6/7/1/8/1/3/671813-wandavision-0-70-0-105-crop.jpg?v=e38b6290c0
Breakfast at Tiffany's,1961,3.79,https://letterboxd.com/film/breakfast-at-tiffanys/,https://a.ltrbxd.com/resized/sm/upload/ay/kc/2m/81/c95lbDwL5WT8PV9DZsdSvRtXKNA-0-70-0-105-crop.jpg?v=e8848c7700
The Hobbit: The Desolation of Smaug,2013,3.50,https://letterboxd.com/film/the-hobbit-the-desolation-of-smaug/,https://a.ltrbxd.com/resized/sm/upload/e0/ek/na/yb/gQCiuxGsfiXH1su6lp9n0nd0UeH-0-70-0-105-crop.jpg?v=00310e521d
Nobody,2021,3.50,https://letterboxd.com/film/nobody-2021/,https://a.ltrbxd.com/resized/film-poster/5/4/2/5/5/5/542555-nobody-0-70-0-105-crop.jpg?v=eab2f81e32
Indiana Jones and the Temple of Doom,1984,3.66,https://letterboxd.com/film/indiana-jones-and-the-temple-of-doom/,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/3/51963-indiana-jones-and-the-temple-of-doom-0-70-0-105-crop.jpg?v=b5122bf2cf
The Iron Giant,1999,4.28,https://letterboxd.com/film/the-iron-giant/,https://a.ltrbxd.com/resized/film-poster/4/6/2/8/0/46280-the-iron-giant-0-70-0-105-crop.jpg?v=4684e40750
Being John Malkovich,1999,4.07,https://letterboxd.com/film/being-john-malkovich/,https://a.ltrbxd.com/resized/film-poster/5/1/6/1/8/51618-being-john-malkovich-0-70-0-105-crop.jpg?v=aecbc04013
Stalker,1979,4.40,https://letterboxd.com/film/stalker/,https://a.ltrbxd.com/resized/film-poster/5/1/0/6/2/51062-stalker-0-70-0-105-crop.jpg?v=1852068db9
X-Men,2000,3.35,https://letterboxd.com/film/x-men/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Edge of Tomorrow,2014,3.77,https://letterboxd.com/film/edge-of-tomorrow/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
Monty Python and the Holy Grail,1975,4.14,https://letterboxd.com/film/monty-python-and-the-holy-grail/,https://a.ltrbxd.com/resized/film-poster/5/1/3/9/0/51390-monty-python-and-the-holy-grail-0-70-0-105-crop.jpg?v=a294ae5def
Y Tu Mamá También,2001,4.21,https://letterboxd.com/film/y-tu-mama-tambien/,https://a.ltrbxd.com/resized/film-poster/5/1/0/6/8/51068-y-tu-mama-tambien-0-70-0-105-crop.jpg?v=1052852218
The Game,1997,3.81,https://letterboxd.com/film/the-game/,https://a.ltrbxd.com/resized/sm/upload/p4/tj/oj/ph/4b7QXyDJsDFXrwVHUNlrmezCZJC-0-70-0-105-crop.jpg?v=0f6a2cc0bb
Misery,1990,3.99,https://letterboxd.com/film/misery/,https://a.ltrbxd.com/resized/film-poster/5/0/8/4/6/50846-misery-0-70-0-105-crop.jpg?v=f079fc8138
Jackie Brown,1997,3.88,https://letterboxd.com/film/jackie-brown/,https://a.ltrbxd.com/resized/sm/upload/08/3j/am/rx/4XVPYOdMAizdNMSwS0SK3fPJcvR-0-70-0-105-crop.jpg?v=ddcf6a79e0
The Invisible Man,2020,3.40,https://letterboxd.com/film/the-invisible-man-2020/,https://a.ltrbxd.com/resized/film-poster/4/9/9/0/8/5/499085-the-invisible-man-0-70-0-105-crop.jpg?v=b9561b767f
Kick-Ass,2010,3.51,https://letterboxd.com/film/kick-ass/,https://a.ltrbxd.com/resized/sm/upload/qp/bw/k2/ia/jP8kukObEty5liW76QxJ1o5qlFL-0-70-0-105-crop.jpg?v=d066c2ed48
The Fly,1986,4.00,https://letterboxd.com/film/the-fly-1986/,https://a.ltrbxd.com/resized/film-poster/4/7/1/7/1/47171-the-fly-0-70-0-105-crop.jpg?v=30802b8573
Big Fish,2003,3.94,https://letterboxd.com/film/big-fish/,https://a.ltrbxd.com/resized/sm/upload/w2/v9/2v/lv/6DRFdlNZpAaEt7eejsbAlJGgaM7-0-70-0-105-crop.jpg?v=89bfbcf64e
Moulin Rouge!,2001,3.79,https://letterboxd.com/film/moulin-rouge-2001/,https://a.ltrbxd.com/resized/film-poster/5/1/3/2/8/51328-moulin-rouge--0-70-0-105-crop.jpg?v=26abae7095
The Graduate,1967,4.10,https://letterboxd.com/film/the-graduate/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
A Beautiful Mind,2001,3.87,https://letterboxd.com/film/a-beautiful-mind/,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png
